@relation 'FIROInstances: -C 16'

@attribute 'Due diligence measures_Nom' {f,t}
@attribute 'Customer due diligence_Nom' {f,t}
@attribute 'Simplified due diligence_Nom' {f,t}
@attribute 'Enhanced due diligence_Nom' {f,t}
@attribute 'Customer Identity_Nom' {f,t}
@attribute 'Beneficial owner_Nom' {f,t}
@attribute 'Politically exposed persons_Nom' {f,t}
@attribute 'Public function_Nom' {f,t}
@attribute 'Business relationship_Nom' {f,t}
@attribute 'Purpose and nature of business relationship_Nom' {f,t}
@attribute 'Ownership and Control_Nom' {f,t}
@attribute 'Know your customer_Nom' {f,t}
@attribute KYC_Nom {f,t}
@attribute 'Correspondent banking_Nom' {f,t}
@attribute 'Customer identity_Nom' {f,t}
@attribute 'Customer verification_Nom' {f,t}
@attribute 'Reliable source documents_Nom' {f,t}
@attribute 'Documents, data and information_Nom' {f,t}
@attribute 'Identification and Verification requirements_Nom' {f,t}
@attribute 'Account opening_Nom' {f,t}
@attribute 'High-risk Customers_Nom' {f,t}
@attribute 'High-risk transactions_Nom' {f,t}
@attribute 'Risk-based assessment_Nom' {f,t}
@attribute Reports_Nom {f,t}
@attribute Reporting_Nom {f,t}
@attribute 'Annual Report_Nom' {f,t}
@attribute 'Internal Reporting_Nom' {f,t}
@attribute 'Internal Audits_Nom' {f,t}
@attribute 'Suspicious activity report_Nom' {f,t}
@attribute SAR_Nom {f,t}
@attribute Suspicions_Nom {f,t}
@attribute 'Suspicion of Money Laundering or Terrorist Financing_Nom' {f,t}
@attribute 'Suspicious Transaction report_Nom' {f,t}
@attribute STR_Nom {f,t}
@attribute SOCA_Nom {f,t}
@attribute 'Serious Organised Crime Agency_Nom' {f,t}
@attribute 'Requires information_Nom' {f,t}
@attribute Prosecution_Nom {f,t}
@attribute 'Search warrant_Nom' {f,t}
@attribute Penalties_Nom {f,t}
@attribute 'Civil penalty_Nom' {f,t}
@attribute 'Criminal penalty_Nom' {f,t}
@attribute 'Inspection of premises_Nom' {f,t}
@attribute 'Breach in compliance_Nom' {f,t}
@attribute 'Producing evidence_Nom' {f,t}
@attribute 'Enforcement powers_Nom' {f,t}
@attribute 'Regulatory authority_Nom' {f,t}
@attribute 'Supervisory body_Nom' {f,t}
@attribute 'Fail to comply_Nom' {f,t}
@attribute 'Criminal offence_Nom' {f,t}
@attribute 'Civil offence_Nom' {f,t}
@attribute 'Liable for criminal offence_Nom' {f,t}
@attribute 'Liable for civil offence_Nom' {f,t}
@attribute Monitoring_Nom {f,t}
@attribute 'Ongoing monitoring_Nom' {f,t}
@attribute 'Customer relationships_Nom' {f,t}
@attribute 'Transaction types_Nom' {f,t}
@attribute Countries_Nom {f,t}
@attribute 'Business Relationships_Nom' {f,t}
@attribute 'Suspicious Activity_Nom' {f,t}
@attribute 'Suspicious Transactions_Nom' {f,t}
@attribute Interpretation_Nom {f,t}
@attribute means_Nom {f,t}
@attribute 'has the meaning_Nom' {f,t}
@attribute 'have the same meaning_Nom' {f,t}
@attribute 'meaning of_Nom' {f,t}
@attribute 'have the meanings_Nom' {f,t}
@attribute Require_Nom {f,t}
@attribute must_Nom {f,t}
@attribute should_Nom {f,t}
@attribute register_Nom {f,t}
@attribute requirement_Nom {f,t}
@attribute text string
@attribute 'Internal Programme_Class' {0,1}
@attribute Enforcement_Class {0,1}
@attribute Defence_Class {0,1}
@attribute 'Training and Education_Class' {0,1}
@attribute Registration_Class {0,1}
@attribute Interpretation_Class {0,1}
@attribute Reporting_Class {0,1}
@attribute Disclosure_Class {0,1}
@attribute 'Suspicious Activity Reporting_Class' {0,1}
@attribute 'Record Keeping_Class' {0,1}
@attribute Penalty_Class {0,1}
@attribute 'Customer Due Diligence_Class' {0,1}
@attribute 'Review and Appeal Procedure_Class' {0,1}
@attribute Supervision_Class {0,1}
@attribute Monitoring_Class {0,1}
@attribute 'Customer Identification and Verification_Class' {0,1}

@data
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,t,t,f,f,t,'Power to require information from, and attendance of, relevant and connected persons  37   1 An officer may, by notice to a relevant person or to a person connected with a relevant person, require the relevant person or the connected person, as the case may be—  a  to provide such information as may be specified in the notice;   b  to produce such recorded information as may be so specified; or   c  to attend before an officer at a time and place specified in the notice and answer questions.     2  For the purposes of paragraph (1), a person is connected with a relevant person if he is, or has at any time been, in relation to the relevant person, a person listed in Schedule 4 to these Regulations.    3  An officer may exercise powers under this regulation only if the information sought to be obtained as a result is reasonably required in connection with the exehttp://gate.ac.uk/owlim#Interpretationrcise by the designated authority for whom he acts of its functions under these Regulations.    4  Where an officer requires information to be provided or produced pursuant to paragraph (1)(a) or (b)—  a  the notice must set out the reasons why the officer requires the information to be provided or produced; and   b  such information must be provided or produced—  i  before the end of such reasonable period as may be specified in the notice; and   ii  at such place as may be so specified.      5  In relation to information recorded otherwise than in legible form, the power to require production of it includes a power to require the production of a copy of it in legible form or in a form from which it can readily be produced in visible and legible form.    6  The production of a document does not affect any lien which a person has on the document.    7  A person may not be required under this regulation to provide or produce information or to answer questions which he would be entitled to refuse to provide, produce or answer on grounds of legal professional privilege in proceedings in the High Court, except that a lawyer may be required to provide the name and address of his client.    8  Subject to paragraphs (9) and (10), a statement made by a person in compliance with a requirement imposed on him under paragraph (1)(c) is admissible in evidence in any proceedings, so long as it also complies with any requirements governing the admissibility of evidence in the circumstances in question.    9  In criminal proceedings in which a person is charged with an offence to which this paragraph applies—  a  no evidence relating to the statement may be adduced; and   b  no question relating to it may be asked,  by or on behalf of the prosecution unless evidence relating to it is adduced, or a question relating to it is asked, in the proceedings by or on behalf of that person.    10  Paragraph (9) applies to any offence other than one under—  a  section 5 of the Perjury Act 1911 (false statements without oath);   b  section 44(2) of the Criminal Law (Consolidation)(Scotland) Act 1995 (false statements and declarations); or   c  Article 10 of the Perjury (Northern Ireland) Order 1979 (false unsworn statements).     11  In the application of this regulation to Scotland, the reference in paragraph (7) to—  a  proceedings in the High Court is to be read as a reference to legal proceedings generally; and   b  an entitlement on grounds of legal professional privilege is to be read as a reference to an entitlement on the grounds of confidentiality of communications',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,f,f,f,'Entry, inspection without a warrant etc.  38   1 Where an officer has reasonable cause to believe that any premises are being used by a relevant person in connection with his business or professional activities, he may on producing evidence of his authority at any reasonable time—  a  enter the premises;   b  inspect the premises;   c  observe the carrying on of business or professional activities by the relevant person;   d  inspect any recorded information found on the premises;   e  require any person on the premises to provide an explanation of any recorded information or to state where it may be found;   f  in the case of a money service business or a high value dealer, inspect any cash found on the premises.     2  An officer may take copies of, or make extracts from, any recorded information found under paragraph (1).    3  Paragraphs (1)(d) and (e) and (2) do not apply to recorded information which the relevant person would be entitled to refuse to disclose on grounds of legal professional privilege in proceedings in the High Court, except that a lawyer may be required to provide the name and address of his client and, for this purpose, regulation 37(11) applies to this paragraph as it applies to regulation 37(7) .    4  An officer may exercise powers under this regulation only if the information sought to be obtained as a result is reasonably required in connection with the exercise by the designated authority for whom he acts of its functions under these Regulations.    5  In this regulation, “premises” means any premises other than premises used only as a dwelling.',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,t,f,t,f,f,f,t,'Entry to premises under warrant  39   1 A justice may issue a warrant under this paragraph if satisfied on information on oath given by an officer that there are reasonable grounds for believing that the first, second or third set of conditions is satisfied.    2  The first set of conditions is—  a  that there is on the premises specified in the warrant recorded information in relation to which a requirement could be imposed under regulation 37(1)(b) ; and   b  that if such a requirement were to be imposed—  i  it would not be complied with; or   ii  the recorded information to which it relates would be removed, tampered with or destroyed.      3  The second set of conditions is—  a  that a person on whom a requirement has been imposed under regulation 37(1)(b) has failed (wholly or in part) to comply with it; and   b  that there is on the premises specified in the warrant recorded information which has been required to be produced.     4  The third set of conditions is—  a  that an officer has been obstructed in the exercise of a power under regulation 38 ; and   b  that there is on the premises specified in the warrant recorded information or cash which could be inspected under regulation 38(1)(d) or (f).     5  A justice may issue a warrant under this paragraph if satisfied on information on oath given by an officer that there are reasonable grounds for suspecting that—  a  an offence under these Regulations has been, is being or is about to be committed by a relevant person; and   b  there is on the premises specified in the warrant recorded information relevant to whether that offence has been, or is being or is about to be committed.     6  A warrant issued under this regulation shall authorise an officer—  a  to enter the premises specified in the warrant;   b  to search the premises and take possession of any recorded information or anything appearing to be recorded information specified in the warrant or to take, in relation to any such recorded information, any other steps which may appear to be necessary for preserving it or preventing interference with it;   c  to take copies of, or extracts from, any recorded information specified in the warrant;   d  to require any person on the premises to provide an explanation of any recorded information appearing to be of the kind specified in the warrant or to state where it may be found;   e  to use such force as may reasonably be necessary.     7  Where a warrant is issued by a justice under paragraph (1) or (5) on the basis of information given by an officer of the Authority, for “an officer” in paragraph (6) substitute “a constable”.    8  In paragraphs (1), (5) and (7), “justice” means—  a  in relation to England and Wales, a justice of the peace;   b  in relation to Scotland, a justice within the meaning of section 307 of the Criminal Procedure (Scotland) Act 1995 (interpretation);   c  in relation to Northern Ireland, a lay magistrate.     9  In the application of this regulation to Scotland, the references in paragraphs (1) and (5) to information on oath are to be read as references to evidence on oath.',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,f,f,f,t,'Failure to comply with information requirement  40   1 If, on an application made by—  a  a designated authority; or   b  a local weights and measures authority or DETI pursuant to arrangements made with the OFT—  i  by or on behalf of the authority; or   ii  by DETI,   it appears to the court that a person (the “information defaulter”) has failed to do something that he was required to do under regulation 37(1), the court may make an order under this regulation.    2  An order under this regulation may require the information defaulter—  a  to do the thing that he failed to do within such period as may be specified in the order;   b  otherwise to take such steps to remedy the consequences of the failure as may be so specified.     3  If the information defaulter is a body corporate, a partnership or an unincorporated body of persons which is not a partnership, the order may require any officer of the body corporate, partnership or body, who is (wholly or partly) responsible for the failure to meet such costs of the application as are specified in the order.    4  In this regulation, “court” means—  a  in England and Wales and Northern Ireland, the High Court or the county court;   b  in Scotland, the Court of Session or the sheriff.',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,t,t,f,f,t,'Civil penalties, review and appeals  Power to impose civil penalties  42   1 A designated authority may impose a penalty of such amount as it considers appropriate on a relevant person who fails to comply with any requirement in regulation 7(1), (2) or (3), 8(1) or (3), 9(2), 10(1), 11(1), 14(1), 15(1) or (2), 16(1), (2), (3) or (4), 19(1), (4), (5) or (6), 20(1), (4) or (5), 21, 26 , 27(4) or 33 or a direction made under regulation 18 and, for this purpose, “appropriate” means effective, proportionate and dissuasive.    2  The designated authority must not impose a penalty on a person under paragraph (1) where there are reasonable grounds for it to be satisfied that the person took all reasonable steps and exercised all due diligence to ensure that the requirement would be complied with.    3  In deciding whether a person has failed to comply with a requirement of these Regulations, the designated authority must consider whether he followed any relevant guidance which was at the time—  a  issued by a supervisory authority or any other appropriate body;   b  approved by the Treasury; and   c  published in a manner approved by the Treasury as suitable in their opinion to bring the guidance to the attention of persons likely to be affected by it.     4  In paragraph (3), an “appropriate body” means any body which regulates or is representative of any trade, profession, business or employment carried on by the alleged offender.    5  Where the Commissioners decide to impose a penalty under this regulation, they must give the person notice of—  a  their decision to impose the penalty and its amount;   b  the reasons for imposing the penalty;   c  the right to a review under regulation 43 ; and   d  the right to appeal under regulation 44(1)(a) .     6  Where the Authority, the OFT or DETI proposes to impose a penalty under this regulation, it must give the person notice of—  a  its proposal to impose the penalty and the proposed amount;   b  the reasons for imposing the penalty; and   c  the right to make representations to it within a specified period (which may not be less than 28 days).     7  The Authority, the OFT or DETI, as the case may be, must then decide, within a reasonable period, whether to impose a penalty under this regulation and it must give the person notice of—  a  its decision not to impose a penalty; or   b  the following matters—  i  its decision to impose a penalty and the amount;   ii  the reasons for its decision; and   iii  the right to appeal under regulation 44(1)(b) .      8  A penalty imposed under this regulation is payable to the designated authority which imposes it.',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,t,t,t,f,f,'Prosecution of offences  46   1 Proceedings for an offence under regulation 45 may be instituted by—  a  the Director of Revenue and Customs Prosecutions or by order of the Commissioners;   b  the OFT;   c  a local weights and measures authority;   d  DETI;   e  the Director of Public Prosecutions; or   f  the Director of Public Prosecutions for Northern Ireland.     2  Proceedings for an offence under regulation 45 may be instituted only against a relevant person or, where such a person is a body corporate, a partnership or an unincorporated association, against any person who is liable to be proceeded against under regulation 47 .    3  Where proceedings under paragraph (1) are instituted by order of the Commissioners, the proceedings must be brought in the name of an officer of Revenue and Customs.    4  Where a local weights and measures authority in England or Wales proposes to institute proceedings for an offence under regulation 45 it must give the OFT notice of the intended proceedings, together with a summary of the facts on which the charges are to be founded.    5  A local weights and measures authority must also notify the OFT of the outcome of the proceedings after they are finally determined.    6  A local weights and measures authority must, whenever the OFT requires, report in such form and with such particulars as the OFT requires on the exercise of its functions under these Regulations.    7  Where the Commissioners investigate, or propose to investigate, any matter with a view to determining—  a  whether there are grounds for believing that an offence under regulation 45 has been committed by any person; or   b  whether such a person should be prosecuted for such an offence,  that matter is to be treated as an assigned matter within the meaning of section 1(1) of the Customs and Excise Management Act 1979 .    8  Paragraphs (1) and (3) to (6) do not extend to Scotland.',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'Ongoing monitoring  8   1 A relevant person must conduct ongoing monitoring of a business relationship.',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'Casinos  10   1 A casino must establish and verify the identity of—  a  all customers to whom the casino makes facilities for gaming available—  i  before entry to any premises where such facilities are provided; or   ii  where the facilities are for remote gaming, before access is given to such facilities; or    b  if the specified conditions are met, all customers who, in the course of any period of 24 hours—  i  purchase from, or exchange with, the casino chips with a total value of 2,000 euro or more;   ii  pay the casino 2,000 or more for the use of gaming machines; or   iii  pay to, or stake with, the casino 2,000 euro or more in connection with facilities for remote gaming.',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'The specified conditions are—  a  the casino verifies the identity of each customer before or immediately after such purchase, exchange, payment or stake takes place, and   b  the Gambling Commission is satisfied that the casino has appropriate procedures in place to monitor and record—  i  the total value of chips purchased from or exchanged with the casino;   ii  the total money paid for the use of gaming machines; or   iii  the total money paid or staked in connection with facilities for remote gaming,  by each customer.',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,t,t,f,f,f,f,f,'In this regulation—   “gaming”, “gaming machine”, “remote operating licence” and “stake” have the meanings given by, respectively, sections 6(1) (gaming & game of chance), 235 (gaming machine), 67 (remote gambling) and 353(1) (interpretation) of the Gambling Act 2005 ;    “premises” means premises subject to—   a casino premises licence within the meaning of section 150(1)(a) of the Gambling Act 2005 (nature of licence); or   a converted casino premises licence within the meaning of paragraph 65 of Part 7 of Schedule 4 to the Gambling Act 2005 (Commencement No. 6 and Transitional Provisions) Order 2006 ;      “remote gaming” means gaming provided pursuant to a remote operating licence.',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'1 Subject to paragraph (4), a relevant person must keep the records specified in paragraph (2) for at least the period specified in paragraph (3).',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
t,t,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'The records are—  a  a copy of, or the references to, the evidence of the customer’s identity obtained pursuant to regulation 7 , 8, 10, 14 or 16(4) ;   b  the supporting records (consisting of the original documents or copies) in respect of a business relationship or occasional transaction which is the subject of customer due diligence measures or ongoing monitoring.',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,'The period is five years beginning on—  a  in the case of the records specified in paragraph (2)(a), the date on which—  i  the occasional transaction is completed; or   ii  the business relationship ends; or    b  in the case of the records specified in paragraph (2)(b)—  i  where the records relate to a particular transaction, the date on which the transaction is completed;   ii  for all other records, the date on which the business relationship ends.',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f,f,f,f,f,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'A relevant person who is relied on by another person must keep the records specified in paragraph (2)(a) for five years beginning on the date on which he is relied on for the purposes of regulation 7, 10, 14 or 16(4) in relation to any business relationship or occasional transaction.',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
t,t,f,f,f,t,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,t,f,f,f,'A person referred to in regulation 17(2)(a) or (b) who is relied on by a relevant person must, if requested by the person relying on him within the period referred to in paragraph (4)—  a  as soon as reasonably practicable make available to the person who is relying on him any information about the customer (and any beneficial owner) which he obtained when applying customer due diligence measures; and   b  as soon as reasonably practicable forward to the person who is relying on him copies of any identification and verification data and other relevant documents on the identity of the customer (and any beneficial owner) which he obtained when applying those measures.',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
